202 0 clueweb12-0602wb-40-19720 1  2.3410382671499916 run1
214 0 clueweb12-0400wb-60-04881 946  0.006835905415989801 run1
214 0 clueweb12-0211wb-60-14613 947  0.006796443000144848 run1
214 0 clueweb12-0000wb-51-02043 948  0.006777241469533476 run1
214 0 clueweb12-0000wb-51-02043.txt 949  0.006777241469533476 run1
214 0 clueweb12-1800tw-09-19570 950  0.006741910411869116 run1
214 0 clueweb12-0009wb-79-28334 951  0.006655622621056382 run1
214 0 clueweb12-0406wb-00-14540 952  0.006610448703804092 run1
214 0 clueweb12-0100tw-64-01071 953  0.006520133794212492 run1
214 0 clueweb12-0501wb-63-09360 954  0.006512649161248507 run1
214 0 clueweb12-0202wb-83-06936 955  0.006504277773481857 run1
214 0 clueweb12-0013wb-82-24249 956  0.00647434993555982 run1
214 0 clueweb12-0403wb-44-21305 957  0.006460968642734249 run1
214 0 clueweb12-0009wb-79-28336 958  0.006399799664034245 run1
214 0 clueweb12-1410wb-47-17974 959  0.006331964672136298 run1
214 0 clueweb12-1606wb-37-15302 960  0.006330818731460373 run1
214 0 clueweb12-1007wb-24-01638 961  0.0063031342506785016 run1
214 0 clueweb12-1016wb-42-10497 962  0.006148668004740505 run1
214 0 clueweb12-0208wb-49-13773 963  0.006148668004740505 run1
214 0 clueweb12-0200tw-62-11581 964  0.0061320424325546005 run1
214 0 clueweb12-1009wb-69-09010 965  0.006123883800212088 run1
214 0 clueweb12-1008wb-64-29379 966  0.006011030702495779 run1
214 0 clueweb12-1803wb-39-19775 967  0.005995425439662442 run1
214 0 clueweb12-0807wb-82-24366 968  0.005940459933924724 run1
214 0 clueweb12-0813wb-88-21848 969  0.005932842751513858 run1
214 0 clueweb12-0203wb-35-17836 970  0.005926846495795439 run1
214 0 clueweb12-1515wb-92-32894 971  0.005805826542085318 run1
214 0 clueweb12-1404wb-32-18077 972  0.005753343155397164 run1
214 0 clueweb12-1404wb-36-16602 973  0.005753343155397164 run1
214 0 clueweb12-0405wb-80-32859 974  0.005749702718770416 run1
214 0 clueweb12-0402wb-69-17667 975  0.005741388215019298 run1
214 0 clueweb12-1007wb-24-34046 976  0.005720329869239811 run1
214 0 clueweb12-0405wb-59-02836 977  0.005668569331584717 run1
214 0 clueweb12-1010wb-48-06280 978  0.00565774054520202 run1
214 0 clueweb12-0100wb-64-08244 979  0.005637255809699943 run1
214 0 clueweb12-0102wb-34-14045 980  0.005637255809699943 run1
214 0 clueweb12-0712wb-24-17553 981  0.0056123113405388576 run1
214 0 clueweb12-1200tw-78-06928 982  0.005552400086960337 run1
214 0 clueweb12-0812wb-55-10918 983  0.005470015727403843 run1
214 0 clueweb12-0311wb-96-02992 984  0.005344941547933038 run1
214 0 clueweb12-0312wb-06-11540 985  0.005344941547933038 run1
214 0 clueweb12-0717wb-46-24696 986  0.005342541820400131 run1
214 0 clueweb12-1505wb-53-10738 987  0.005321362706349025 run1
214 0 clueweb12-0407wb-33-27066 988  0.00527445652655275 run1
214 0 clueweb12-0501wb-03-31283 989  0.00522943136394081 run1
214 0 clueweb12-1201wb-29-24215 990  0.005113955568133689 run1
214 0 clueweb12-1200wb-45-12169 991  0.0051114876821565965 run1
214 0 clueweb12-1203wb-03-05882 992  0.0051104710371562565 run1
214 0 clueweb12-1202wb-35-08649 993  0.005110369406016687 run1
214 0 clueweb12-1201wb-85-22080 994  0.005109454998528943 run1
214 0 clueweb12-1200wb-96-09412 995  0.005109268790507652 run1
214 0 clueweb12-1203wb-90-09474 996  0.005109133379278535 run1
214 0 clueweb12-1202wb-24-05867 997  0.005108972592426849 run1
214 0 clueweb12-1202wb-27-16813 998  0.0051087948983032745 run1
214 0 clueweb12-1204wb-44-13159 999  0.0051086764458542775 run1
214 0 clueweb12-1204wb-12-08967 1000  0.005108583381852832 run1
214 0 clueweb12-1203wb-58-31959 1001  0.0051084226469199625 run1
214 0 clueweb12-1202wb-80-12435 1002  0.005107762946676217 run1
214 0 clueweb12-1118wb-80-01136 1003  0.005107602289170255 run1
214 0 clueweb12-1202wb-83-23278 1004  0.005107433192382596 run1
214 0 clueweb12-1118wb-72-07995 1005  0.005105945864483634 run1
214 0 clueweb12-1118wb-80-01140 1006  0.005105878289539768 run1
214 0 clueweb12-1204wb-04-00793 1007  0.0051053040108212 run1
214 0 clueweb12-1204wb-72-25289 1008  0.005102587261042412 run1
214 0 clueweb12-1203wb-58-31964 1009  0.005101457965443254 run1
214 0 clueweb12-1204wb-60-14257 1010  0.00510085148933903 run1
214 0 clueweb12-1117wb-81-04903 1011  0.005095747142575253 run1
214 0 clueweb12-1202wb-80-12437 1012  0.005093666081178056 run1
214 0 clueweb12-1203wb-49-30674 1013  0.005092592982066791 run1
214 0 clueweb12-1204wb-48-22408 1014  0.005091855619725696 run1
214 0 clueweb12-1118wb-13-20917 1015  0.0050898797281633025 run1
214 0 clueweb12-1203wb-93-35847 1016  0.0050891100882437925 run1
214 0 clueweb12-0800tw-47-10089 1017  0.005088813709613437 run1
214 0 clueweb12-1201wb-85-22084 1018  0.005081682639243954 run1
214 0 clueweb12-1201wb-93-24426 1019  0.005080483948550533 run1
214 0 clueweb12-1203wb-49-30677 1020  0.005078645940083326 run1
214 0 clueweb12-1204wb-44-13161 1021  0.005078446457412425 run1
214 0 clueweb12-1117wb-81-04904 1022  0.0050775075422879986 run1
214 0 clueweb12-1118wb-13-20918 1023  0.005077142087859481 run1
214 0 clueweb12-1118wb-10-11738 1024  0.0050771337829940855 run1
214 0 clueweb12-1200wb-76-06649 1025  0.005075374071135409 run1
214 0 clueweb12-1203wb-58-31967 1026  0.0050746607472498114 run1
214 0 clueweb12-1200wb-96-09416 1027  0.005073425583780879 run1
214 0 clueweb12-1205wb-05-28830 1028  0.0050712972518188425 run1
214 0 clueweb12-1202wb-80-12441 1029  0.005065117939134816 run1
214 0 clueweb12-1200wb-79-25707 1030  0.005061518269235969 run1
214 0 clueweb12-1202wb-49-21369 1031  0.005061057538842891 run1
214 0 clueweb12-1203wb-90-09477 1032  0.005061057538842891 run1
214 0 clueweb12-1202wb-27-16820 1033  0.005061008182334128 run1
214 0 clueweb12-1202wb-83-23274 1034  0.0050607860959128986 run1
214 0 clueweb12-1118wb-60-05977 1035  0.005059815838983245 run1
214 0 clueweb12-1201wb-78-15546 1036  0.0050596514439581524 run1
214 0 clueweb12-1205wb-03-22138 1037  0.005059610347705528 run1
214 0 clueweb12-1204wb-60-14253 1038  0.005059462409487197 run1
214 0 clueweb12-1204wb-12-08973 1039  0.00505940488146226 run1
214 0 clueweb12-1200wb-76-06636 1040  0.00505682635520154 run1
214 0 clueweb12-1118wb-10-11740 1041  0.005052777661070095 run1
214 0 clueweb12-1205wb-05-28833 1042  0.005051157632922449 run1
214 0 clueweb12-1204wb-12-08969 1043  0.005051059499472763 run1
214 0 clueweb12-1202wb-24-05871 1044  0.005045564987255603 run1
214 0 clueweb12-1118wb-60-05978 1045  0.005041283075148246 run1
214 0 clueweb12-1201wb-26-12400 1046  0.005039162442845406 run1
214 0 clueweb12-1202wb-49-21375 1047  0.005031571282579605 run1
214 0 clueweb12-0803wb-56-08843 1048  0.005028093129566387 run1
214 0 clueweb12-0301wb-92-26737 1049  0.005006646634849941 run1
214 0 clueweb12-0104wb-59-06434 1050  0.004992921957255067 run1
214 0 clueweb12-1617wb-12-09448 1051  0.0049016926222048935 run1
214 0 clueweb12-1701wb-86-25211 1052  0.004898059245800546 run1
214 0 clueweb12-1006wb-75-01392 1053  0.004895460729114832 run1
214 0 clueweb12-0306wb-91-15684 1054  0.004882255748344052 run1
214 0 clueweb12-0808wb-94-14124 1055  0.004828625847388707 run1
214 0 clueweb12-1811wb-19-05006 1056  0.004755571319815526 run1
214 0 clueweb12-0108wb-32-08057 1057  0.004704514871742346 run1
214 0 clueweb12-1811wb-26-02725 1058  0.0046948693448428894 run1
214 0 clueweb12-1010wb-99-25044 1059  0.004691564799021673 run1
214 0 clueweb12-1702wb-45-11547 1060  0.004673639206729948 run1
214 0 clueweb12-1606wb-98-14014 1061  0.004640263471926066 run1
214 0 clueweb12-1607wb-17-04574 1062  0.004636891118901834 run1
214 0 clueweb12-0200tw-71-01793 1063  0.0045879575782159865 run1
214 0 clueweb12-1606wb-13-12594 1064  0.004556972262384991 run1
214 0 clueweb12-1606wb-98-13992 1065  0.004553275976851748 run1
214 0 clueweb12-1705wb-38-15996 1066  0.004550645938550812 run1
214 0 clueweb12-1103wb-29-09186 1067  0.004436341890428637 run1
214 0 clueweb12-0102wb-37-07417 1068  0.004426190103851599 run1
214 0 clueweb12-1714wb-93-11944 1069  0.004426190103851599 run1
214 0 clueweb12-0509wb-36-16776 1070  0.004360605127929932 run1
214 0 clueweb12-0700tw-06-04475 1071  0.004321506145497848 run1
214 0 clueweb12-1006wb-82-01822 1072  0.00429289284697937 run1
214 0 clueweb12-1008wb-59-05366 1073  0.004212436220120641 run1
214 0 clueweb12-1008wb-03-33606 1074  0.004205926275073217 run1
214 0 clueweb12-0509wb-36-16780 1075  0.004204097929362118 run1
214 0 clueweb12-0006wb-82-06497 1076  0.004091233873293218 run1
214 0 clueweb12-0406wb-97-04958 1077  0.00406847755399274 run1
214 0 clueweb12-0108wb-05-29114 1078  0.004063002341515002 run1
214 0 clueweb12-1600wb-70-30737 1079  0.004037499972341038 run1
214 0 clueweb12-0906wb-34-05374 1080  0.004012036395468264 run1
214 0 clueweb12-0406wb-77-18401 1081  0.00395882403790484 run1
214 0 clueweb12-1803wb-35-12779 1082  0.0037867669899919578 run1
214 0 clueweb12-0012wb-94-31402 1083  0.0037510922734992915 run1
214 0 clueweb12-1500tw-87-00084 1084  0.0036059777005079566 run1
214 0 clueweb12-1500tw-87-00085 1085  0.0036059777005079566 run1
214 0 clueweb12-1516wb-83-14801 1086  0.0035628355353216367 run1
214 0 clueweb12-1516wb-71-18509 1087  0.003562501952105202 run1
214 0 clueweb12-1312wb-89-21343 1088  0.003509662167901802 run1
214 0 clueweb12-0109wb-78-22647 1089  0.003415676192488983 run1
214 0 clueweb12-0105wb-01-30277 1090  0.003397353364163605 run1
214 0 clueweb12-0904wb-29-24095 1091  0.0033967609057728543 run1
214 0 clueweb12-0412wb-30-12144 1092  0.003344104959494609 run1
214 0 clueweb12-1900tw-05-18742 1093  0.0033164053307307563 run1
214 0 clueweb12-1900tw-07-15075 1094  0.0033164053307307563 run1
214 0 clueweb12-0105wb-09-33299 1095  0.0033098324740986657 run1
214 0 clueweb12-0100wb-63-01174 1096  0.0032618248782027917 run1
214 0 clueweb12-1415wb-64-04772 1097  0.003178453236253555 run1
214 0 clueweb12-0305wb-62-31165 1098  0.0031229057392575185 run1
214 0 clueweb12-1102wb-44-02160 1099  0.0030711806785292603 run1
214 0 clueweb12-1414wb-30-19307 1100  0.003053256718395484 run1
214 0 clueweb12-0311wb-82-23894 1101  0.003035774401418193 run1
214 0 clueweb12-0411wb-41-17266 1102  0.002979658044434054 run1
214 0 clueweb12-0101wb-70-25960 1103  0.0028477321457437625 run1
214 0 clueweb12-0100wb-89-22851 1104  0.0028415462264001065 run1
214 0 clueweb12-0210wb-95-20401 1105  0.002840949726075375 run1
214 0 clueweb12-0607wb-67-36130 1106  0.0027892427653744734 run1
214 0 clueweb12-0507wb-27-12895 1107  0.0027868978016310888 run1
214 0 clueweb12-0403wb-17-33160 1108  0.002783297509684602 run1
214 0 clueweb12-0808wb-92-01815 1109  0.0027366890467618115 run1
214 0 clueweb12-1604wb-08-07908 1110  0.002707692964583366 run1
214 0 clueweb12-1606wb-68-13394 1111  0.002707692964583366 run1
214 0 clueweb12-1804wb-07-00681 1112  0.0027046778635220533 run1
214 0 clueweb12-1803wb-70-25590 1113  0.0026984234800109127 run1
214 0 clueweb12-1713wb-45-15657 1114  0.0025790701339804367 run1
214 0 clueweb12-1804wb-00-27736 1115  0.002513759936168755 run1
214 0 clueweb12-0405wb-76-30090 1116  0.00249101720263142 run1
214 0 clueweb12-1506wb-78-09292 1117  0.0022052932534506677 run1
214 0 clueweb12-1803wb-63-00845 1118  0.002194677591445827 run1
214 0 clueweb12-0200wb-25-30603 1119  0.0020130389971768047 run1
214 0 clueweb12-0011wb-70-24278 1120  0.002011606296769127 run1
214 0 clueweb12-1006wb-74-15824 1121  0.0018003768411832596 run1
214 0 clueweb12-0000wb-27-14207 1122  0.001789759403707116 run1
214 0 clueweb12-0000wb-27-14207.txt 1123  0.001789759403707116 run1
214 0 clueweb12-0201wb-39-32083 1124  0.0017881258189797553 run1
214 0 clueweb12-0306wb-09-06984 1125  0.001780672825293381 run1
214 0 clueweb12-1508wb-96-28386 1126  0.0017793173884440134 run1
214 0 clueweb12-0901wb-49-18208 1127  0.0017398636702626014 run1
214 0 clueweb12-1509wb-96-06542 1128  0.0017367756803267113 run1
214 0 clueweb12-0901wb-69-00992 1129  0.0017045744357975943 run1
214 0 clueweb12-0000wb-14-00860 1130  0.0016881241522174592 run1
214 0 clueweb12-0000wb-14-00860.txt 1131  0.0016881241522174592 run1
214 0 clueweb12-1506wb-25-13506 1132  0.0016184602785264787 run1
214 0 clueweb12-1504wb-90-11580 1133  0.0015727519153818253 run1
214 0 clueweb12-1506wb-23-23283 1134  0.001571447759577559 run1
214 0 clueweb12-0808wb-30-11741 1135  0.0015541607038312374 run1
214 0 clueweb12-0807wb-33-21712 1136  0.0015498828324071192 run1
214 0 clueweb12-0807wb-56-16512 1137  0.0015498828324071192 run1
214 0 clueweb12-0808wb-14-17142 1138  0.0015494141165867388 run1
214 0 clueweb12-0008wb-94-24003 1139  0.0015401592087068703 run1
214 0 clueweb12-0807wb-21-02063 1140  0.001540083495468755 run1
214 0 clueweb12-0807wb-33-21698 1141  0.0015338240324584064 run1
214 0 clueweb12-0506wb-62-22811 1142  0.0015128332098196732 run1
214 0 clueweb12-0807wb-11-14857 1143  0.0014937661457442542 run1
214 0 clueweb12-1910wb-28-14207 1144  0.0014840358553227437 run1
214 0 clueweb12-0913wb-09-12247 1145  0.001473935157694642 run1
214 0 clueweb12-0716wb-97-06307 1146  0.0012986201745332823 run1
214 0 clueweb12-0603wb-42-04167 1147  0.0012134598171472208 run1
214 0 clueweb12-0716wb-74-20038 1148  0.0011950312583678697 run1
214 0 clueweb12-1500wb-48-07444 1149  0.0011865485418167104 run1
214 0 clueweb12-0005wb-96-06565 1150  0.001175113812953507 run1
214 0 clueweb12-1007wb-48-26144 1151  0.0010620008849515413 run1
214 0 clueweb12-1007wb-88-27431 1152  0.0010620008849515413 run1
214 0 clueweb12-1007wb-42-29087 1153  0.0010423974783223692 run1
214 0 clueweb12-1007wb-48-26134 1154  0.0010423974783223692 run1
214 0 clueweb12-1612wb-57-18760 1155  0.0010167295241210325 run1
214 0 clueweb12-1510wb-38-02558 1156  0.0009385141350773721 run1
214 0 clueweb12-1913wb-33-16047 1157  0.0009188108955856476 run1
214 0 clueweb12-1907wb-86-19405 1158  0.0008218594669928141 run1
214 0 clueweb12-0409wb-24-13163 1159  0.0008118028782648787 run1
214 0 clueweb12-1504wb-89-04501 1160  0.0007864208028641682 run1
214 0 clueweb12-1910wb-55-03347 1161  0.0007642308017212881 run1
214 0 clueweb12-1003wb-98-11520 1162  0.000761177284415748 run1
214 0 clueweb12-1907wb-71-03386 1163  0.0006917550608518427 run1
214 0 clueweb12-0112wb-19-34575 1164  0.0004163538623243627 run1
214 0 clueweb12-0112wb-19-34589 1165  0.0004163538623243627 run1
214 0 clueweb12-0112wb-26-18621 1166  0.0004163538623243627 run1
214 0 clueweb12-0112wb-37-33292 1167  0.0004163538623243627 run1
214 0 clueweb12-0112wb-45-22127 1168  0.0004163538623243627 run1
214 0 clueweb12-0112wb-53-13583 1169  0.0004163538623243627 run1
214 0 clueweb12-0112wb-61-17558 1170  0.0004163538623243627 run1
214 0 clueweb12-0112wb-61-17572 1171  0.0004163538623243627 run1
214 0 clueweb12-0200wb-09-11513 1172  0.0004163538623243627 run1
214 0 clueweb12-0200wb-17-15577 1173  0.0004163538623243627 run1
214 0 clueweb12-0200wb-24-25472 1174  0.0004163538623243627 run1
214 0 clueweb12-0112wb-26-18607 1175  0.00041635261998427923 run1
214 0 clueweb12-0102wb-56-21781 1176  0.0003709199492022634 run1
214 0 clueweb12-1309wb-19-15124 1177  0.0003637757691610947 run1
214 0 clueweb12-1111wb-06-20659 1178  0.00018938479153017047 run1
214 0 clueweb12-1111wb-49-35081 1179  0.0001761881448535133 run1
214 0 clueweb12-0801wb-96-03606 1180  0.00016645622093474039 run1
214 0 clueweb12-0000wb-43-00491 1181  0.00016645622093474039 run1
214 0 clueweb12-0000wb-43-00491.txt 1182  0.00016645622093474039 run1
214 0 clueweb12-1510wb-29-22867 1183  0.00016628803756442938 run1
214 0 clueweb12-1019wb-52-05371 1184  0.00013522285449554382 run1
216 0 clueweb12-0504wb-30-32140 1  1.935451887504848 run1
216 0 clueweb12-1910wb-19-23405 2  1.7010486912946283 run1
216 0 clueweb12-1803wb-14-26022 3  1.6941179881142543 run1
216 0 clueweb12-1408wb-88-06717 4  1.635909882705541 run1
216 0 clueweb12-1704wb-53-08649 5  1.6344699575167987 run1
216 0 clueweb12-0200tw-91-04020 6  1.6294136283277596 run1
216 0 clueweb12-1910wb-14-17715 7  1.5934724454010742 run1
216 0 clueweb12-0403wb-92-03826 8  1.5166009702405046 run1
216 0 clueweb12-0401tw-10-06105 9  1.5123128473850835 run1
216 0 clueweb12-0207wb-02-00245 10  1.5069421013589666 run1
216 0 clueweb12-0701wb-07-13177 11  1.5039696594780008 run1
216 0 clueweb12-1602wb-41-12624 12  1.4965663828975777 run1
216 0 clueweb12-0400tw-77-05817 13  1.4957174005417113 run1
216 0 clueweb12-1704wb-93-00042 14  1.4899090594297606 run1
216 0 clueweb12-1704wb-44-15337 15  1.4755948234964673 run1
216 0 clueweb12-0104wb-88-03977 16  1.462307352984739 run1
216 0 clueweb12-1708wb-91-16995 17  1.4602688072375292 run1
216 0 clueweb12-1602wb-41-12621 18  1.4578720184957652 run1
216 0 clueweb12-0006wb-40-03235 19  1.4503666544466485 run1
216 0 clueweb12-1602wb-43-29560 20  1.444894311828038 run1
216 0 clueweb12-1704wb-93-00031 21  1.439719242651301 run1
216 0 clueweb12-1704wb-37-03247 22  1.4294386261826197 run1
216 0 clueweb12-1602wb-45-12798 23  1.410892035709899 run1
216 0 clueweb12-1704wb-44-15333 24  1.403707899681446 run1
216 0 clueweb12-1704wb-44-15340 25  1.4011962388226609 run1
216 0 clueweb12-1704wb-44-15344 26  1.3924106060567643 run1
216 0 clueweb12-1704wb-44-15341 27  1.3834349068607281 run1
216 0 clueweb12-1301wb-90-24718 28  1.3779210617855138 run1
216 0 clueweb12-0203wb-61-21667 29  1.3431541292345937 run1
216 0 clueweb12-1706wb-63-18848 30  1.3416243320982155 run1
216 0 clueweb12-1705wb-51-13081 31  1.329334361708112 run1
216 0 clueweb12-1704wb-44-15339 32  1.3291589186149437 run1
216 0 clueweb12-0505wb-72-12532 33  1.320050501688769 run1
216 0 clueweb12-1602wb-45-12797 34  1.3195261049452793 run1
216 0 clueweb12-1708wb-22-00648 35  1.3137138565317472 run1
216 0 clueweb12-1708wb-22-00676 36  1.3006708922759191 run1
216 0 clueweb12-1705wb-99-01280 37  1.2952235246657051 run1
216 0 clueweb12-1905wb-46-09873 38  1.2908454347383331 run1
216 0 clueweb12-0209wb-43-15294 39  1.2836494270434273 run1
216 0 clueweb12-0800tw-39-05237 40  1.2815226095044099 run1
216 0 clueweb12-1705wb-45-10073 41  1.2758066653450562 run1
216 0 clueweb12-0005wb-18-20757 42  1.2582428147843374 run1
216 0 clueweb12-1104wb-60-19134 43  1.2527016322845665 run1
216 0 clueweb12-1218wb-04-00345 44  1.2423749057973468 run1
216 0 clueweb12-0800tw-18-04653 45  1.2391394951718249 run1
216 0 clueweb12-1705wb-99-01259 46  1.2347731033628138 run1
216 0 clueweb12-1709wb-50-12621 47  1.2277997012052333 run1
216 0 clueweb12-0006wb-79-24680 48  1.226113882737203 run1
216 0 clueweb12-1705wb-99-01257 49  1.2229521815971 run1
216 0 clueweb12-1705wb-99-01272 50  1.2148686736850969 run1
216 0 clueweb12-1715wb-18-23054 51  1.2142518104476994 run1
216 0 clueweb12-0208wb-55-27529 52  1.2097115849772047 run1
216 0 clueweb12-1804wb-76-17519 53  1.202703623761787 run1
216 0 clueweb12-1807wb-85-10975 54  1.2023120168626513 run1
216 0 clueweb12-0205wb-22-08559 55  1.2001548402076552 run1
216 0 clueweb12-0200tw-25-07614 56  1.1902997084408795 run1
216 0 clueweb12-0200tw-26-12674 57  1.185015332917996 run1
216 0 clueweb12-1707wb-81-08165 58  1.1787217419485916 run1
216 0 clueweb12-1710wb-88-17007 59  1.1781977016454381 run1
216 0 clueweb12-1705wb-99-01255 60  1.1779077382986336 run1
216 0 clueweb12-1707wb-81-08146 61  1.1731484112226256 run1
216 0 clueweb12-1906wb-37-18072 62  1.1729078182356574 run1
216 0 clueweb12-1900wb-72-07191 63  1.1672171595710412 run1
216 0 clueweb12-0311wb-68-10701 64  1.141957254924425 run1
216 0 clueweb12-0606wb-26-35035 65  1.1418030158716033 run1
216 0 clueweb12-0404wb-70-16814 66  1.1333211583241072 run1
