202 0 clueweb12-1701wb-32-00144 1  29.312009596891578 run1
216 0 clueweb12-1812wb-71-23042 531  1.1022533781432646 run1
216 0 clueweb12-0907wb-40-04078 532  1.0565340034254136 run1
216 0 clueweb12-0711wb-88-02111 533  1.0234895393367318 run1
216 0 clueweb12-0210wb-15-04279 534  1.0054138735017248 run1
216 0 clueweb12-0900tw-24-00475 535  1.0000746869738553 run1
216 0 clueweb12-1406wb-00-17039 536  0.9087972058261591 run1
216 0 clueweb12-0700tw-06-04475 537  0.9028458534271536 run1
216 0 clueweb12-1414wb-30-19307 538  0.9018079836300217 run1
216 0 clueweb12-1006wb-74-15824 539  0.8964018626515387 run1
216 0 clueweb12-1803wb-54-12715 540  0.882398922383218 run1
216 0 clueweb12-0602wb-07-28391 541  0.8784614666841769 run1
216 0 clueweb12-1200tw-54-19348 542  0.7829478979025428 run1
216 0 clueweb12-0205wb-35-24050 543  0.7341971935988895 run1
216 0 clueweb12-1401wb-18-10615 544  0.7147049254840366 run1
216 0 clueweb12-0203wb-61-27243 545  0.7104773252227937 run1
216 0 clueweb12-0206wb-71-23133 546  0.7104773252227937 run1
216 0 clueweb12-1803wb-35-12779 547  0.6945094151862505 run1
216 0 clueweb12-1500tw-28-00767 548  0.6353033638853721 run1
216 0 clueweb12-0102wb-37-07417 549  0.5807515575185551 run1
216 0 clueweb12-1714wb-93-11944 550  0.5807515575185551 run1
216 0 clueweb12-1415wb-64-04772 551  0.5687721919385808 run1
216 0 clueweb12-0105wb-92-00243 552  0.5661083157072264 run1
216 0 clueweb12-1908wb-52-06038.html 553  0.5335015365402227 run1
216 0 clueweb12-0206wb-04-27116 554  0.533156845841787 run1
216 0 clueweb12-0901wb-49-18208 555  0.5278184570051648 run1
216 0 clueweb12-1107wb-09-16015 556  0.5116214957281255 run1
216 0 clueweb12-0203wb-75-13286 557  0.5108923071212302 run1
216 0 clueweb12-0108wb-05-29114 558  0.5100925966236693 run1
216 0 clueweb12-1210wb-85-30030 559  0.49802258223446993 run1
216 0 clueweb12-0102wb-56-21781 560  0.4169419289341223 run1
216 0 clueweb12-1012wb-55-12894 561  0.3564507410102825 run1
216 0 clueweb12-1007wb-42-29087 562  0.3002333701013585 run1
216 0 clueweb12-1007wb-48-26134 563  0.3002333701013585 run1
216 0 clueweb12-0507wb-27-12895 564  0.09661329760174481 run1
216 0 clueweb12-1309wb-19-15124 565  0.0740683210816808 run1
221 0 clueweb12-0606wb-20-15982 1  12.292837920235662 run1
221 0 clueweb12-0607wb-02-03258 2  12.119947249540125 run1
221 0 clueweb12-0701wb-40-02513 3  11.078818236685404 run1
221 0 clueweb12-1201tw-25-00817 4  10.891830357952793 run1
221 0 clueweb12-1201tw-23-06297 5  10.844015922584479 run1
221 0 clueweb12-0309wb-63-19193 6  10.788561303418401 run1
221 0 clueweb12-0001wb-30-35945 7  10.768687113472156 run1
221 0 clueweb12-1100tw-22-15020 8  10.653899936201187 run1
221 0 clueweb12-1200tw-47-04321 9  10.639645112191005 run1
221 0 clueweb12-0406wb-91-19696 10  10.620045058500251 run1
221 0 clueweb12-1118wb-59-19637 11  10.500451292885169 run1
221 0 clueweb12-1905wb-09-36052 12  10.473493522933042 run1
221 0 clueweb12-1717wb-34-09808 13  10.472446146077822 run1
221 0 clueweb12-1905wb-40-03306 14  10.46284348982868 run1
221 0 clueweb12-0605wb-92-31186 15  10.439904377381236 run1
221 0 clueweb12-0009wb-33-00709 16  10.423832085282424 run1
221 0 clueweb12-0401wb-19-02414 17  10.423832085282424 run1
221 0 clueweb12-0011wb-37-04895 18  10.406782553731388 run1
221 0 clueweb12-0405wb-89-04395 19  10.394184660655819 run1
221 0 clueweb12-1905wb-05-09178 20  10.326722043260979 run1
221 0 clueweb12-0012wb-07-07679 21  10.32304325444176 run1
221 0 clueweb12-1905wb-16-28676 22  10.316426602136058 run1
221 0 clueweb12-0100wb-40-02406 23  10.254265556995161 run1
221 0 clueweb12-0400wb-80-26386 24  10.226822880413888 run1
221 0 clueweb12-0401wb-12-01162 25  10.226822880413888 run1
221 0 clueweb12-1804wb-55-05688 26  10.221807592344692 run1
221 0 clueweb12-0011wb-37-04896 27  10.221306733385376 run1
221 0 clueweb12-1612wb-47-32318 28  10.187478920201817 run1
221 0 clueweb12-0012wb-07-07678 29  10.173581532729042 run1
221 0 clueweb12-0012wb-65-04019 30  10.173581532729042 run1
221 0 clueweb12-0013wb-43-12760 31  10.140262034209323 run1
221 0 clueweb12-0013wb-05-13769 32  10.128988780030136 run1
221 0 clueweb12-0012wb-23-03355 33  10.115117535021636 run1
221 0 clueweb12-0100wb-63-04133 34  10.109555517831367 run1
221 0 clueweb12-0013wb-58-07328 35  10.10223661934928 run1
221 0 clueweb12-1803wb-95-21642 36  10.051589270980351 run1
221 0 clueweb12-0102wb-05-32117 37  10.041771376035324 run1
221 0 clueweb12-1117wb-30-08172 38  10.041771376035324 run1
221 0 clueweb12-1400tw-41-03868 39  9.999042039174398 run1
221 0 clueweb12-0201wb-52-05240 40  9.977170503211195 run1
221 0 clueweb12-0506wb-81-28986 41  9.963848925072613 run1
221 0 clueweb12-0100wb-35-25359 42  9.942763635417679 run1
221 0 clueweb12-1117wb-27-04072 43  9.9180767782922 run1
221 0 clueweb12-0100wb-17-06096 44  9.91551081431821 run1
221 0 clueweb12-0102wb-05-32106 45  9.912391747089671 run1
221 0 clueweb12-1117wb-30-08159 46  9.912391747089671 run1
221 0 clueweb12-0101wb-56-05498 47  9.875903106344849 run1
221 0 clueweb12-0101wb-56-05499 48  9.871567974586677 run1
221 0 clueweb12-0101wb-43-14500 49  9.869402795776903 run1
221 0 clueweb12-0101wb-56-05503 50  9.869402795776903 run1
221 0 clueweb12-0101wb-43-14511 51  9.865077200843317 run1
221 0 clueweb12-0101wb-56-05505 52  9.865077200843317 run1
221 0 clueweb12-0101wb-43-14501 53  9.858541601643752 run1
221 0 clueweb12-0101wb-34-11071 54  9.856444997884758 run1
221 0 clueweb12-0101wb-06-30498 55  9.856425426671818 run1
221 0 clueweb12-0102wb-51-04777 56  9.85451129985523 run1
221 0 clueweb12-0101wb-65-12049 57  9.852138353552688 run1
221 0 clueweb12-0102wb-62-30603 58  9.852138353552688 run1
221 0 clueweb12-0101wb-56-05508 59  9.850086317326085 run1
221 0 clueweb12-0101wb-14-06112 60  9.8479764118111 run1
221 0 clueweb12-0101wb-25-05855 61  9.836671799215416 run1
221 0 clueweb12-0101wb-14-06110 62  9.828563596998391 run1
221 0 clueweb12-1102wb-42-23762 63  9.82816200499226 run1
221 0 clueweb12-0101wb-56-05504 64  9.825503148322984 run1
221 0 clueweb12-0101wb-56-05489 65  9.82003748414105 run1
221 0 clueweb12-0006wb-55-32231 66  9.793237872933759 run1
221 0 clueweb12-0101wb-56-05491 67  9.78835363186837 run1
221 0 clueweb12-0101wb-14-06120 68  9.772470953996779 run1
221 0 clueweb12-0211wb-75-04122 69  9.771444600913386 run1
221 0 clueweb12-1904wb-94-02331 70  9.770269371269027 run1
221 0 clueweb12-1903wb-86-02279 71  9.76853695537685 run1
221 0 clueweb12-0011wb-46-25483 72  9.756199974209347 run1
221 0 clueweb12-0101wb-43-14504 73  9.753512712932844 run1
221 0 clueweb12-0102wb-22-02776 74  9.75257306975228 run1
221 0 clueweb12-1905wb-72-01690 75  9.749522100497026 run1
221 0 clueweb12-1903wb-95-14440 76  9.74779726086277 run1
221 0 clueweb12-0101wb-43-14505 77  9.74071827059738 run1
221 0 clueweb12-0101wb-82-10173 78  9.721495629948823 run1
221 0 clueweb12-0102wb-05-32110 79  9.719603218196355 run1
221 0 clueweb12-1117wb-30-08164 80  9.719603218196355 run1
221 0 clueweb12-0102wb-31-05023 81  9.714945000993039 run1
221 0 clueweb12-0101wb-25-05867 82  9.697061564184203 run1
221 0 clueweb12-0102wb-02-09021 83  9.697061564184203 run1
221 0 clueweb12-0013wb-05-13770 84  9.687330256079928 run1
221 0 clueweb12-0102wb-31-05030 85  9.66861954716767 run1
221 0 clueweb12-0101wb-43-14509 86  9.609790575784823 run1
221 0 clueweb12-0705wb-54-10262 87  9.567021589886362 run1
221 0 clueweb12-0102wb-40-11564 88  9.564139166720498 run1
221 0 clueweb12-0102wb-02-09029 89  9.563759106465954 run1
221 0 clueweb12-1907wb-28-11022 90  9.53350168004042 run1
221 0 clueweb12-0012wb-89-10464 91  9.528815042722668 run1
221 0 clueweb12-0402wb-91-33148 92  9.52795869470517 run1
221 0 clueweb12-0403wb-33-06684 93  9.52795869470517 run1
221 0 clueweb12-1906wb-87-37928 94  9.525596745418051 run1
221 0 clueweb12-1907wb-04-23627 95  9.525596745418051 run1
221 0 clueweb12-0012wb-07-07681 96  9.496210282321877 run1
221 0 clueweb12-0101wb-14-06119 97  9.473667163018444 run1
221 0 clueweb12-0405wb-73-02913 98  9.459846532819775 run1
221 0 clueweb12-0009wb-63-27896 99  9.459846532819775 run1
221 0 clueweb12-0311wb-46-23601 100  9.456480182962169 run1
221 0 clueweb12-0101wb-75-09465 101  9.441620196283472 run1
221 0 clueweb12-1715wb-95-03460 102  9.422084105780588 run1
221 0 clueweb12-1613wb-87-08253 103  9.39235836766844 run1
221 0 clueweb12-0102wb-11-08661 104  9.392089633311919 run1
221 0 clueweb12-0012wb-41-27279 105  9.380882228203095 run1
221 0 clueweb12-0001wb-45-09807 106  9.373583888448792 run1
221 0 clueweb12-0817wb-28-00882 107  9.352674287588156 run1
221 0 clueweb12-1200tw-94-13566 108  9.351973098394238 run1
221 0 clueweb12-0009wb-63-27893 109  9.351169184564084 run1
221 0 clueweb12-0013wb-83-02045 110  9.351169184564084 run1
221 0 clueweb12-0100tw-14-12046 111  9.351169184564084 run1
221 0 clueweb12-0102wb-22-02774 112  9.346087407175936 run1
221 0 clueweb12-0311wb-40-25169 113  9.332713927293714 run1
221 0 clueweb12-0311wb-46-23550 114  9.332713927293714 run1
221 0 clueweb12-0311wb-46-23551 115  9.332713927293714 run1
221 0 clueweb12-0101wb-25-05852 116  9.32832713215737 run1
221 0 clueweb12-1315wb-89-01760 117  9.324756382193193 run1
221 0 clueweb12-1905wb-99-20600 118  9.319401690653873 run1
221 0 clueweb12-1905wb-99-20598 119  9.318818022863617 run1
221 0 clueweb12-0102wb-40-11562 120  9.318187254572997 run1
221 0 clueweb12-0510wb-07-22753 121  9.316088227486594 run1
221 0 clueweb12-0101wb-06-30496 122  9.31570140115668 run1
221 0 clueweb12-1906wb-04-12272 123  9.313490588448444 run1
221 0 clueweb12-1906wb-06-19006 124  9.313490588448444 run1
221 0 clueweb12-1903wb-82-11091 125  9.310334043624074 run1
221 0 clueweb12-1905wb-45-09043 126  9.305151168785214 run1
221 0 clueweb12-1905wb-99-20599 127  9.302935806030883 run1
221 0 clueweb12-1905wb-99-20597 128  9.302310981112896 run1
221 0 clueweb12-1905wb-14-19033 129  9.293091329461253 run1
221 0 clueweb12-1905wb-41-05405 130  9.2914332072374 run1
221 0 clueweb12-1903wb-89-12261 131  9.286007849494073 run1
221 0 clueweb12-0612wb-40-03876 132  9.271906382737704 run1
221 0 clueweb12-1904wb-31-22546 133  9.26973955134855 run1
221 0 clueweb12-1905wb-43-08525 134  9.262155255134111 run1
221 0 clueweb12-0311wb-88-27661 135  9.25711873354408 run1
221 0 clueweb12-0311wb-88-27662 136  9.25711873354408 run1
221 0 clueweb12-0311wb-88-27663 137  9.25711873354408 run1
221 0 clueweb12-0311wb-88-27664 138  9.25711873354408 run1
221 0 clueweb12-0102wb-02-09026 139  9.25108067691985 run1
221 0 clueweb12-0102wb-63-30997 140  9.239600577080044 run1
221 0 clueweb12-0405wb-70-11124 141  9.238087461061925 run1
221 0 clueweb12-0300tw-58-03630 142  9.23499804125255 run1
221 0 clueweb12-0700tw-06-08493 143  9.231032889386565 run1
221 0 clueweb12-0101wb-56-05500 144  9.2263983407923 run1
221 0 clueweb12-0011wb-44-10471 145  9.222112887443572 run1
221 0 clueweb12-1700wb-57-04219 146  9.217995378837404 run1
221 0 clueweb12-1011wb-55-32387 147  9.209731106299728 run1
221 0 clueweb12-0102wb-51-04781 148  9.197148112708048 run1
221 0 clueweb12-0102wb-31-05031 149  9.193245453745774 run1
221 0 clueweb12-0210wb-37-21495 150  9.188653232226963 run1
221 0 clueweb12-0609wb-76-24974 151  9.185358079842597 run1
221 0 clueweb12-0312wb-22-12391 152  9.178956869016373 run1
221 0 clueweb12-1615wb-92-14872 153  9.175897146486045 run1
221 0 clueweb12-1800wb-56-25056 154  9.154858134061996 run1
221 0 clueweb12-0406wb-28-08184 155  9.144802369214421 run1
221 0 clueweb12-0714wb-81-16008 156  9.132925381863474 run1
221 0 clueweb12-1312wb-23-05471 157  9.127181205002564 run1
221 0 clueweb12-1708wb-02-14337 158  9.108983457861338 run1
221 0 clueweb12-0409wb-65-04764 159  9.10634310414962 run1
221 0 clueweb12-0400wb-20-04505 160  9.098982228853977 run1
221 0 clueweb12-0601wb-98-32764 161  9.081332926800767 run1
221 0 clueweb12-1615wb-09-21886 162  9.069007194697296 run1
221 0 clueweb12-0308wb-78-14542 163  9.066588515078044 run1
221 0 clueweb12-0311wb-40-25172 164  9.06515097260541 run1
221 0 clueweb12-0401wb-17-18990 165  9.056106436859684 run1
221 0 clueweb12-1117wb-84-30543 166  9.052397191240997 run1
221 0 clueweb12-0312wb-10-13455 167  9.042945047787125 run1
221 0 clueweb12-1109wb-85-21384 168  9.038857932273494 run1
221 0 clueweb12-0112wb-01-34126 169  9.022198517300918 run1
221 0 clueweb12-1800tw-09-19570 170  9.004873053004 run1
221 0 clueweb12-1007wb-24-34046 171  9.002874793533405 run1
221 0 clueweb12-0311wb-88-27660 172  8.999450965449656 run1
221 0 clueweb12-1807wb-28-23203 173  8.997270351181044 run1
221 0 clueweb12-0506wb-95-15314 174  8.995249285117001 run1
221 0 clueweb12-0916wb-42-21666 175  8.986974490615301 run1
221 0 clueweb12-1507wb-64-20720 176  8.97554829931149 run1
221 0 clueweb12-0200tw-62-11581 177  8.975326412927714 run1
221 0 clueweb12-0100wb-91-16022 178  8.959948906125339 run1
221 0 clueweb12-0101wb-65-28476 179  8.946127836416597 run1
221 0 clueweb12-1802wb-02-15537 180  8.940574859945066 run1
221 0 clueweb12-1305wb-36-04835 181  8.939542134976895 run1
221 0 clueweb12-0202wb-21-12962 182  8.931771352370127 run1
221 0 clueweb12-1112wb-14-23396 183  8.930566839509895 run1
221 0 clueweb12-1114wb-72-16114 184  8.930566839509895 run1
221 0 clueweb12-0917wb-02-24174 185  8.92318192232562 run1
221 0 clueweb12-1708wb-02-14339 186  8.912650001421381 run1
221 0 clueweb12-1203wb-33-07843 187  8.910205068487668 run1
221 0 clueweb12-0702wb-51-20321 188  8.892230243948612 run1
221 0 clueweb12-1108wb-03-09720 189  8.891381828894541 run1
221 0 clueweb12-0311wb-88-27668 190  8.88248482303247 run1
221 0 clueweb12-1900tw-41-20037 191  8.875873717244328 run1
221 0 clueweb12-0712wb-24-17553 192  8.83779484759296 run1
221 0 clueweb12-1902wb-10-27905 193  8.825175234775497 run1
221 0 clueweb12-0402wb-09-24402 194  8.819290448169776 run1
221 0 clueweb12-0311wb-25-07522 195  8.790247330564503 run1
221 0 clueweb12-0311wb-25-07529 196  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09384 197  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09385 198  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09386 199  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09387 200  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09388 201  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09389 202  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09390 203  8.790247330564503 run1
221 0 clueweb12-0311wb-31-09391 204  8.790247330564503 run1
221 0 clueweb12-0311wb-46-23545 205  8.78888563663042 run1
221 0 clueweb12-0103wb-36-29626 206  8.787449544884577 run1
221 0 clueweb12-0311wb-78-27151 207  8.7607782495392 run1
221 0 clueweb12-1016wb-42-10497 208  8.748266150898234 run1
221 0 clueweb12-0208wb-49-13773 209  8.748266150898234 run1
221 0 clueweb12-0311wb-96-03020 210  8.706474031354166 run1
221 0 clueweb12-0312wb-06-11554 211  8.706474031354166 run1
221 0 clueweb12-0405wb-73-02915 212  8.70011912668545 run1
221 0 clueweb12-0009wb-63-27897 213  8.70011912668545 run1
221 0 clueweb12-0204wb-16-05427 214  8.696313249488878 run1
221 0 clueweb12-0405wb-96-24661 215  8.693734827871028 run1
221 0 clueweb12-0408wb-77-00624 216  8.676169942874694 run1
221 0 clueweb12-0806wb-36-05052 217  8.656886429486395 run1
221 0 clueweb12-0312wb-10-13465 218  8.630361246462067 run1
221 0 clueweb12-0201wb-52-05234 219  8.625734452964466 run1
221 0 clueweb12-0007wb-51-02988 220  8.621721528003691 run1
221 0 clueweb12-1713wb-61-31957 221  8.595218336795568 run1
221 0 clueweb12-0000wb-00-32717 222  8.588459121524066 run1
221 0 clueweb12-0000wb-00-32717.txt 223  8.588459121524066 run1
221 0 clueweb12-0311wb-44-23878 224  8.575943853565068 run1
221 0 clueweb12-0110wb-90-26914 225  8.557966504862428 run1
221 0 clueweb12-0311wb-96-02992 226  8.531371253699461 run1
221 0 clueweb12-0312wb-06-11540 227  8.531371253699461 run1
221 0 clueweb12-0506wb-68-19709 228  8.514154483455973 run1
221 0 clueweb12-0312wb-22-12394 229  8.514154483455973 run1
221 0 clueweb12-0312wb-01-04504 230  8.512696031566573 run1
221 0 clueweb12-0200wb-86-29046 231  8.511541959606125 run1
221 0 clueweb12-0717wb-46-24696 232  8.510286099356154 run1
221 0 clueweb12-0107wb-84-27040 233  8.492490000477513 run1
221 0 clueweb12-1116wb-17-01488 234  8.457807394688928 run1
221 0 clueweb12-1611wb-65-31768 235  8.457807394688928 run1
221 0 clueweb12-0907wb-40-04078 236  8.457495264616863 run1
221 0 clueweb12-0206wb-37-05683 237  8.457227243483732 run1
221 0 clueweb12-1508wb-36-32004 238  8.389365612838446 run1
221 0 clueweb12-0110wb-60-26411 239  8.376670623008664 run1
221 0 clueweb12-1100wb-56-08701 240  8.368733340644209 run1
221 0 clueweb12-1100wb-63-16576 241  8.368396926648803 run1
221 0 clueweb12-1804wb-62-01680 242  8.34711467868103 run1
221 0 clueweb12-0200wb-61-26070 243  8.343494273769412 run1
221 0 clueweb12-0201wb-52-05242 244  8.343494273769412 run1
221 0 clueweb12-0808wb-92-01815 245  8.265867405040517 run1
221 0 clueweb12-1509wb-86-29406 246  8.257309845263203 run1
221 0 clueweb12-0202wb-30-04802 247  8.250688164949846 run1
221 0 clueweb12-1103wb-29-09186 248  8.227086635952332 run1
221 0 clueweb12-0803wb-56-08843 249  8.215691515613255 run1
221 0 clueweb12-0602wb-13-22523 250  8.189197475914893 run1
221 0 clueweb12-0601wb-24-33119 251  8.172901942567492 run1
221 0 clueweb12-0100wb-51-05249 252  8.172901942567492 run1
221 0 clueweb12-0303wb-53-27200 253  8.114357893709908 run1
221 0 clueweb12-0011wb-70-24278 254  8.112713015741905 run1
221 0 clueweb12-0200wb-25-30603 255  8.110147282739426 run1
221 0 clueweb12-0302wb-05-04478 256  8.108622313961877 run1
221 0 clueweb12-0311wb-40-25200 257  8.039554158800426 run1
221 0 clueweb12-0311wb-46-23587 258  8.039554158800426 run1
221 0 clueweb12-0311wb-60-09175 259  8.039554158800426 run1
221 0 clueweb12-1805wb-01-12277 260  7.986729434073547 run1
221 0 clueweb12-0308wb-17-13370 261  7.974958988653373 run1
221 0 clueweb12-0605wb-42-14767 262  7.968169805285823 run1
221 0 clueweb12-0807wb-82-24366 263  7.96482768280732 run1
221 0 clueweb12-0306wb-19-24902 264  7.9048663959499 run1
221 0 clueweb12-0311wb-60-09147 265  7.855300187119035 run1
221 0 clueweb12-0202wb-30-04799 266  7.515683804405418 run1
221 0 clueweb12-0009wb-52-09281 267  7.330861693406674 run1
221 0 clueweb12-0402wb-18-24565 268  7.210873249137952 run1
221 0 clueweb12-0011wb-71-10004 269  7.196872361142852 run1
221 0 clueweb12-0111wb-00-30110 270  7.127142683721658 run1
221 0 clueweb12-0200wb-52-03194 271  7.127142683721658 run1
221 0 clueweb12-0200wb-93-11027 272  7.102243497132507 run1
221 0 clueweb12-0001wb-02-24836 273  7.085311404791748 run1
221 0 clueweb12-0000wb-11-24195 274  6.97449604252343 run1
221 0 clueweb12-0000wb-11-24195.txt 275  6.97449604252343 run1
221 0 clueweb12-1009wb-15-07078 276  6.886427091926671 run1
221 0 clueweb12-0402wb-17-30671 277  6.839952313437077 run1
221 0 clueweb12-0402wb-13-06714 278  6.81393891172609 run1
221 0 clueweb12-0503wb-12-31058 279  6.685201560455665 run1
221 0 clueweb12-0101wb-11-32396 280  6.596989174757873 run1
221 0 clueweb12-0605wb-79-14310 281  6.422477768130976 run1
221 0 clueweb12-0002wb-99-13765 282  6.398266481718746 run1
221 0 clueweb12-0308wb-40-09968 283  6.39800283283648 run1
221 0 clueweb12-0402wb-62-00829 284  6.392450396184214 run1
221 0 clueweb12-0907wb-50-13279 285  6.388781006723533 run1
221 0 clueweb12-0608wb-06-27359 286  6.26996401205327 run1
221 0 clueweb12-0611wb-11-24228 287  6.255410992328075 run1
221 0 clueweb12-0100wb-43-25360 288  6.10943229100834 run1
221 0 clueweb12-0606wb-15-11757 289  6.099956473593154 run1
221 0 clueweb12-0208wb-31-10787 290  6.026234145598015 run1
221 0 clueweb12-0606wb-42-07759 291  5.811289712851269 run1
221 0 clueweb12-0606wb-77-13409 292  5.810295079672979 run1
221 0 clueweb12-0601wb-76-01743 293  5.806328267062474 run1
221 0 clueweb12-1609wb-37-05543 294  5.156544767541293 run1
